dashboard_path,chart_file,dashboard_page_key,dashboard_page_label,dashboard_section_key,dashboard_section_label,chart_kind,esto_flow_group_key,esto_flow_group_label,esto_flow_key,dataset,scenario,year,esto_flow,esto_product,source_sector,source_fuel,value_pj,is_subtotal,esto_pair_is_subtotal,ninth_pair_is_subtotal
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Industrial_waste.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2060,"14.03.08 Pulp, paper and printing",16.02 Industrial waste,Industry/Manufacturing/Pulp paper and printing,Industrial waste,4.3425876868320055,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2023,"14.03.08 Pulp, paper and printing",07.06 Kerosene,14_03_08_pulp_paper_and_printing,07_06_kerosene,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2060,"14.03.08 Pulp, paper and printing",07.06 Kerosene,14_03_08_pulp_paper_and_printing,07_06_kerosene,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2023,"14.03.08 Pulp, paper and printing",07.06 Kerosene,14_03_08_pulp_paper_and_printing,07_06_kerosene,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2060,"14.03.08 Pulp, paper and printing",07.06 Kerosene,14_03_08_pulp_paper_and_printing,07_06_kerosene,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,ESTO,ESTO,2022,"14.03.08 Pulp, paper and printing",07.06 Kerosene,,,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2022,"14.03.08 Pulp, paper and printing",07.06 Kerosene,Industry/Manufacturing/Pulp paper and printing,Kerosene,0.0022816359556472095,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2023,"14.03.08 Pulp, paper and printing",07.06 Kerosene,Industry/Manufacturing/Pulp paper and printing,Kerosene,0.0022988667758403686,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2022,"14.03.08 Pulp, paper and printing",07.06 Kerosene,Industry/Manufacturing/Pulp paper and printing,Kerosene,0.0022816359556472095,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2023,"14.03.08 Pulp, paper and printing",07.06 Kerosene,Industry/Manufacturing/Pulp paper and printing,Kerosene,0.0022988667758403686,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene_type_jet_fuel.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,ESTO,ESTO,2022,"14.03.08 Pulp, paper and printing",07.05 Kerosene type jet fuel,,,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene_type_jet_fuel.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2022,"14.03.08 Pulp, paper and printing",07.05 Kerosene type jet fuel,Industry/Manufacturing/Pulp paper and printing,Kerosene type jet fuel,0.0022816359556472095,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene_type_jet_fuel.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2023,"14.03.08 Pulp, paper and printing",07.05 Kerosene type jet fuel,Industry/Manufacturing/Pulp paper and printing,Kerosene type jet fuel,0.0022988667758403686,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene_type_jet_fuel.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2022,"14.03.08 Pulp, paper and printing",07.05 Kerosene type jet fuel,Industry/Manufacturing/Pulp paper and printing,Kerosene type jet fuel,0.0022816359556472095,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Kerosene_type_jet_fuel.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2023,"14.03.08 Pulp, paper and printing",07.05 Kerosene type jet fuel,Industry/Manufacturing/Pulp paper and printing,Kerosene type jet fuel,0.0022988667758403686,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__LPG.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2023,"14.03.08 Pulp, paper and printing",07.09 LPG,14_03_08_pulp_paper_and_printing,07_09_lpg,1.252191604398312,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__LPG.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2060,"14.03.08 Pulp, paper and printing",07.09 LPG,14_03_08_pulp_paper_and_printing,07_09_lpg,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__LPG.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2023,"14.03.08 Pulp, paper and printing",07.09 LPG,14_03_08_pulp_paper_and_printing,07_09_lpg,1.252191604,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__LPG.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2060,"14.03.08 Pulp, paper and printing",07.09 LPG,14_03_08_pulp_paper_and_printing,07_09_lpg,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__LPG.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,ESTO,ESTO,2022,"14.03.08 Pulp, paper and printing",07.09 LPG,,,1.24281,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__LPG.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2022,"14.03.08 Pulp, paper and printing",07.09 LPG,Industry/Manufacturing/Pulp paper and printing,LPG,1.242805840760206,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__LPG.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2023,"14.03.08 Pulp, paper and printing",07.09 LPG,Industry/Manufacturing/Pulp paper and printing,LPG,1.2521916041789425,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__LPG.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2022,"14.03.08 Pulp, paper and printing",07.09 LPG,Industry/Manufacturing/Pulp paper and printing,LPG,1.242805840760206,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__LPG.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2023,"14.03.08 Pulp, paper and printing",07.09 LPG,Industry/Manufacturing/Pulp paper and printing,LPG,1.2521916041789425,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Lubricants.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,ESTO,ESTO,2022,"14.03.08 Pulp, paper and printing",07.13 Lubricants,,,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Lubricants.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2022,"14.03.08 Pulp, paper and printing",07.13 Lubricants,Industry/Manufacturing/Pulp paper and printing,Lubricants,0.0022816359556472095,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Lubricants.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2023,"14.03.08 Pulp, paper and printing",07.13 Lubricants,Industry/Manufacturing/Pulp paper and printing,Lubricants,0.0022988667758403686,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Lubricants.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2022,"14.03.08 Pulp, paper and printing",07.13 Lubricants,Industry/Manufacturing/Pulp paper and printing,Lubricants,0.0022816359556472095,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Lubricants.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2023,"14.03.08 Pulp, paper and printing",07.13 Lubricants,Industry/Manufacturing/Pulp paper and printing,Lubricants,0.0022988667758403686,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__non-renewable.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2023,"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),14_03_08_pulp_paper_and_printing,16_04_municipal_solid_waste_nonrenewable,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__non-renewable.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2060,"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),14_03_08_pulp_paper_and_printing,16_04_municipal_solid_waste_nonrenewable,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__non-renewable.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2023,"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),14_03_08_pulp_paper_and_printing,16_04_municipal_solid_waste_nonrenewable,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__non-renewable.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2060,"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),14_03_08_pulp_paper_and_printing,16_04_municipal_solid_waste_nonrenewable,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__non-renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,ESTO,ESTO,2022,"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),,,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__non-renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2022,"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste non renewable,4.277841557292274,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__non-renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2023,"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste non renewable,4.310148527231474,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__non-renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2060,"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste non renewable,4.3425876868320055,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__non-renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2022,"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste non renewable,4.277841557292274,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__non-renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2023,"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste non renewable,4.310148527231474,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__non-renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Target,2060,"14.03.08 Pulp, paper and printing",16.04 Municipal solid waste (non-renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste non renewable,4.3425876868320055,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__renewable.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2023,"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),14_03_08_pulp_paper_and_printing,16_03_municipal_solid_waste_renewable,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__renewable.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Reference,2060,"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),14_03_08_pulp_paper_and_printing,16_03_municipal_solid_waste_renewable,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__renewable.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2023,"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),14_03_08_pulp_paper_and_printing,16_03_municipal_solid_waste_renewable,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__renewable.html,industry,Industry,chart_group__industry__industry_sector__manufacturing__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,9th,Target,2060,"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),14_03_08_pulp_paper_and_printing,16_03_municipal_solid_waste_renewable,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,ESTO,ESTO,2022,"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),,,0.0,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2022,"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste renewable,4.277841557292274,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2023,"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste renewable,4.310148527231474,False,False,False
"Industry > Manufacturing > Pulp, paper and printing",charts/esto__14_03_08__Pulp__paper_and_printing__Energy_balance__PJ__Municipal_solid_waste__renewable.html,industry,Industry,chart_group__esto__14_03_08__pulp__paper_and_printing__esto__14_03_08__pulp__paper_and_printing__direct,"Pulp, paper and printing",by_fuel,esto_flow_group__14_03_08__Pulp__paper_and_printing,"Pulp, paper and printing",esto_flow__14_03_08__Pulp__paper_and_printing,LEAP,Reference,2060,"14.03.08 Pulp, paper and printing",16.03 Municipal solid waste (renewable),Industry/Manufacturing/Pulp paper and printing,Municipal solid waste renewable,4.3425876868320055,False,False,False
