economy,scenario,region,sheet_name,sector_code_9th,sector_name,fuel_label,year,leap_value,leap_variable,leap_units,measure,leap_scale_note,ninth_fuel_code,esto_flow,esto_product,source_sheet,source_workbook,leap_sector,leap_fuel,leap_sector_name,leap_fuel_name
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2033,176.7664604894052,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2033,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2034,177.85803800001318,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2034,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2035,178.8777589077183,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2035,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2036,179.82699990922052,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2036,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2037,180.70712064534877,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2037,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2038,181.51946308859698,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2038,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2039,182.26535243899875,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2039,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2040,182.9460968842006,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2040,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2041,183.56298800602426,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2041,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2042,184.11730058743296,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2042,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2043,184.61029341191684,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2043,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2044,185.04320871653235,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2044,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2045,185.4172729395022,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2045,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2046,185.73369649889077,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2046,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2047,185.99367407913388,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2047,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2048,186.19838491803597,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2048,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2049,186.34899291597685,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2049,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2050,186.44664641963007,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2050,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2051,186.49247921276017,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2051,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2052,186.4876096315322,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2052,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2053,186.4331416011498,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2053,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2054,186.3301642717089,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2054,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2055,186.17975243302968,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2055,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2056,185.9829664985251,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2056,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2057,185.74085279323808,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2057,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2058,185.45444351724225,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2058,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2059,184.98531189109627,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2059,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2060,183.90553969515508,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2060,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2022,159.24919522694952,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2022,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2023,160.67396301866413,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2023,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2024,163.47268681600585,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2024,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2025,165.27589388035037,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2025,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2026,166.99403928810554,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2026,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2027,168.6286649057424,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2027,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2028,170.1812932808345,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2028,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2029,171.65342828355207,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2029,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2030,173.04655511387168,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2030,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2031,174.36214019485536,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2031,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2032,175.60163200814964,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2032,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2033,176.7664604894052,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2033,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2034,177.85803800001318,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2034,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2035,178.8777589077183,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2035,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2036,179.82699990922052,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2036,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2037,180.70712060266172,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2037,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2038,181.51946308859698,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2038,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2039,182.2653523965453,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2039,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2040,182.9460968842006,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2040,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2041,183.56298800602426,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2041,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2042,184.11730058743296,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2042,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2043,184.61029341191684,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2043,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2044,185.04320871653235,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2044,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2045,185.41727289770972,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2045,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2046,185.73369649889077,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2046,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2047,185.99367412037876,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2047,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2048,186.19838491803597,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2048,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2049,186.34899291597685,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2049,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2050,186.44664641963007,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2050,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2051,186.49247921276017,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2051,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2052,186.48760959138974,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2052,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2053,186.4331416011498,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2053,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2054,186.33016431165092,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2054,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2055,186.1797523934923,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2055,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Natural gas,2056,185.9829664985251,Energy Balance,Petajoule,Energy balance (PJ),,08_01_natural_gas,14.03.05 Transportation equipment,08.01 Natural gas,EBal|2056,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,08_01_natural_gas,Transportation equipment,Natural Gas
